study_accession	sample_accession	analysis_accession	analysis_type	tax_id	scientific_name	submitted_ftp
PRJEB11750	SAMEA3282737	ERZ368883	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368883/HPSI0514i-yelp_3.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368883/HPSI0514i-yelp_3.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz.tbi
PRJEB11750	SAMEA4303617	ERZ368884	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368884/HPSI1113i-wahn_2.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368884/HPSI1113i-wahn_2.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz.tbi
PRJEB11750	SAMEA3851966	ERZ368885	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368885/HPSI0714i-iudw_4.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368885/HPSI0714i-iudw_4.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz.tbi
PRJEB11750	SAMEA2724753	ERZ368886	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368886/HPSI0414i-mita_3.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368886/HPSI0414i-mita_3.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz.tbi
PRJEB11750	SAMEA2398526	ERZ368887	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368887/HPSI0913pf-xomm.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368887/HPSI0913pf-xomm.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz
PRJEB11750	SAMEA3962529	ERZ368888	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368888/HPSI0914i-jejf_3.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368888/HPSI0914i-jejf_3.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz.tbi
PRJEB11750	SAMEA3107599	ERZ368889	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368889/HPSI1014pf-nosn.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368889/HPSI1014pf-nosn.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz.tbi
PRJEB11750	SAMEA3485957	ERZ368890	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368890/HPSI0614i-uilk_3.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368890/HPSI0614i-uilk_3.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz
PRJEB11750	SAMEA2474461	ERZ368891	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368891/HPSI0414pf-oikd.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368891/HPSI0414pf-oikd.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz.tbi
PRJEB11750	SAMEA3485958	ERZ368892	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368892/HPSI0614i-uilk_2.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368892/HPSI0614i-uilk_2.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz
PRJEB11750	SAMEA3470396	ERZ368893	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368893/HPSI0414i-ceik_1.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368893/HPSI0414i-ceik_1.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz
PRJEB11750	SAMEA2464813	ERZ368894	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368894/HPSI1213i-aegt_1.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368894/HPSI1213i-aegt_1.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz.tbi
PRJEB11750	SAMEA3469236	ERZ368895	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368895/HPSI0514i-fiaj_3.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368895/HPSI0514i-fiaj_3.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz.tbi
PRJEB11750	SAMEA3854239	ERZ368896	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368896/HPSI1014i-roug_3.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368896/HPSI1014i-roug_3.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz
PRJEB11750	SAMEA3853122	ERZ368897	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368897/HPSI0914i-kajh_2.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368897/HPSI0914i-kajh_2.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz.tbi
PRJEB11750	SAMEA2397961	ERZ368898	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368898/HPSI1213pf-aegt.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368898/HPSI1213pf-aegt.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz
PRJEB11750	SAMEA3974015	ERZ368899	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368899/HPSI0714i-nufh_4.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368899/HPSI0714i-nufh_4.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz.tbi
PRJEB11750	SAMEA3753588	ERZ368900	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368900/HPSI0115i-uolo_1.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368900/HPSI0115i-uolo_1.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz.tbi
PRJEB11750	SAMEA2547617	ERZ368901	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368901/HPSI0114i-wegi_3.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368901/HPSI0114i-wegi_3.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz
PRJEB11750	SAMEA3355550	ERZ368902	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368902/HPSI0814i-bokz_6.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368902/HPSI0814i-bokz_6.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz.tbi
PRJEB11750	SAMEA2482393	ERZ368903	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368903/HPSI0414pf-sebn.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368903/HPSI0414pf-sebn.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz.tbi
PRJEB11750	SAMEA2519546	ERZ368904	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368904/HPSI0514pf-lako.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368904/HPSI0514pf-lako.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz
PRJEB11750	SAMEA2612453	ERZ368905	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368905/HPSI0614pf-liqa.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368905/HPSI0614pf-liqa.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz.tbi
PRJEB11750	SAMEA2784232	ERZ368906	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368906/HPSI0914pf-zerv.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368906/HPSI0914pf-zerv.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz.tbi
PRJEB11750	SAMEA2811563	ERZ368907	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368907/HPSI1014pf-toss.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368907/HPSI1014pf-toss.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz.tbi
PRJEB11750	SAMEA4446772	ERZ368908	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368908/HPSI0414i-oikd_2.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368908/HPSI0414i-oikd_2.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz
PRJEB11750	SAMEA2519551	ERZ368909	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368909/HPSI0514pf-naah.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368909/HPSI0514pf-naah.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz.tbi
PRJEB11750	SAMEA2645813	ERZ368910	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368910/HPSI0714pf-keui.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368910/HPSI0714pf-keui.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz
PRJEB11750	SAMEA3735540	ERZ368911	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368911/HPSI0913i-eorc_2.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368911/HPSI0913i-eorc_2.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz
PRJEB11750	SAMEA2765385	ERZ368912	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368912/HPSI0914pf-qehq.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368912/HPSI0914pf-qehq.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz.tbi
PRJEB11750	SAMEA3443156	ERZ368913	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368913/HPSI0814i-doao_1.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368913/HPSI0814i-doao_1.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz
PRJEB11750	SAMEA2771233	ERZ368914	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368914/HPSI0914pf-ouvb.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368914/HPSI0914pf-ouvb.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz.tbi
PRJEB11750	SAMEA3113951	ERZ368915	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368915/HPSI1114pf-ualf.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368915/HPSI1114pf-ualf.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz
PRJEB11750	SAMEA2821487	ERZ368916	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368916/HPSI1014pf-qayj.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368916/HPSI1014pf-qayj.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz
PRJEB11750	SAMEA2438671	ERZ368917	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368917/HPSI0414pf-naju.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368917/HPSI0414pf-naju.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz.tbi
PRJEB11750	SAMEA2554404	ERZ368918	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368918/HPSI0514pf-wiii.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368918/HPSI0514pf-wiii.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz.tbi
PRJEB11750	SAMEA4343049	ERZ368919	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368919/HPSI0914i-suop_2.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368919/HPSI0914i-suop_2.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz
PRJEB11750	SAMEA3977051	ERZ368920	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368920/HPSI0614i-kegd_2.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368920/HPSI0614i-kegd_2.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz
PRJEB11750	SAMEA3470401	ERZ368921	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368921/HPSI1014i-eesb_1.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368921/HPSI1014i-eesb_1.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz
PRJEB11750	SAMEA3335591	ERZ368922	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368922/HPSI1014i-toss_3.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368922/HPSI1014i-toss_3.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz.tbi
PRJEB11750	SAMEA3853119	ERZ368923	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368923/HPSI1014i-tuju_4.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368923/HPSI1014i-tuju_4.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz
PRJEB11750	SAMEA3973852	ERZ368924	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368924/HPSI1114i-ualf_6.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368924/HPSI1114i-ualf_6.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz
PRJEB11750	SAMEA2661683	ERZ368925	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368925/HPSI0714pf-wipe.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368925/HPSI0714pf-wipe.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz
PRJEB11750	SAMEA3967411	ERZ368926	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368926/HPSI0914i-qehq_3.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368926/HPSI0914i-qehq_3.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz.tbi
PRJEB11750	SAMEA4089454	ERZ368927	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368927/HPSI0914i-zerv_8.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368927/HPSI0914i-zerv_8.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz.tbi
PRJEB11750	SAMEA2827511	ERZ368928	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368928/HPSI1014pf-bilx.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368928/HPSI1014pf-bilx.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz
PRJEB11750	SAMEA2632917	ERZ368930	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368930/HPSI0714pf-iudw.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368930/HPSI0714pf-iudw.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz
PRJEB11750	SAMEA2632921	ERZ368931	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368931/HPSI0214i-datg_2.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368931/HPSI0214i-datg_2.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz.tbi
PRJEB11750	SAMEA2724746	ERZ368932	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368932/HPSI0414i-mita_1.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368932/HPSI0414i-mita_1.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz.tbi
PRJEB11750	SAMEA3853173	ERZ368933	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368933/HPSI0115i-hecn_3.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368933/HPSI0115i-hecn_3.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz
PRJEB11750	SAMEA2437412	ERZ368934	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368934/HPSI0414pf-oaqd.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368934/HPSI0414pf-oaqd.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz
PRJEB11750	SAMEA3182890	ERZ368935	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368935/HPSI0115pf-melw.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368935/HPSI0115pf-melw.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz.tbi
PRJEB11750	SAMEA2743225	ERZ368936	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368936/HPSI0914pf-vaka.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368936/HPSI0914pf-vaka.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz
PRJEB11750	SAMEA4446956	ERZ368937	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368937/HPSI0514i-sohd_3.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368937/HPSI0514i-sohd_3.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz.tbi
PRJEB11750	SAMEA3962524	ERZ368938	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368938/HPSI0414i-sebn_4.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368938/HPSI0414i-sebn_4.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz.tbi
PRJEB11750	SAMEA3973851	ERZ368939	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368939/HPSI0715i-meue_5.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368939/HPSI0715i-meue_5.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz
PRJEB11750	SAMEA2796331	ERZ368940	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368940/HPSI1014pf-riun.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368940/HPSI1014pf-riun.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz.tbi
PRJEB11750	SAMEA2845308	ERZ368941	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368941/HPSI1014pf-babz.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368941/HPSI1014pf-babz.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz.tbi
PRJEB11750	SAMEA3753563	ERZ368942	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368942/HPSI0715pf-aowh.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368942/HPSI0715pf-aowh.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz.tbi
PRJEB11750	SAMEA2517316	ERZ368943	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368943/HPSI0514pf-fiaj.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368943/HPSI0514pf-fiaj.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz
PRJEB11750	SAMEA2398967	ERZ368944	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368944/HPSI1113pf-wahn.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ368/ERZ368944/HPSI1113pf-wahn.wec.gtarray.HumanCoreExome-12_v1_0.20160912.genotypes.vcf.gz
